smiles,ac,amw,mol,is_463
C1CSCCN1,6,103.19000244140625,C1CSCCN1,0
CCCCn1sc2ccccc2c1=O,14,207.29800415039062,CCCCn1sc2ccccc2c1=O,0
CC1=C(C2=C(C)C=CCS2)SCC=C1,14,222.3780059814453,CC1=C(C2=C(C)C=CCS2)SCC=C1,0
O=Cc1ccc(Cl)o1,8,130.52999877929688,O=Cc1ccc(Cl)o1,0
COC(=O)c1ccc2ocnc2c1,13,177.15899658203125,COC(=O)c1ccc2ocnc2c1,0
O=C1CCC(=O)O1,7,100.072998046875,O=C1CCC(=O)O1,0
Cn1ccnc1Cl,7,116.5510025024414,Cn1ccnc1Cl,0
O=S1(=O)C=Cc2ccccc21,11,166.2010040283203,O=S1(=O)C=Cc2ccccc21,0
O=C1CCCCCCCCCCCCCC1,16,224.38800048828125,O=C1CCCCCCCCCCCCCC1,0
Cc1cc2ccccc2o1,10,132.16200256347656,Cc1cc2ccccc2o1,0
O=C1OCc2ccccc21,10,134.13400268554688,O=C1OCc2ccccc21,0
CC1=CCC(=O)O1,7,98.10099792480469,CC1=CCC(=O)O1,0
Cn1c(=O)ccc2ccccc21,12,159.18800354003906,Cn1c(=O)ccc2ccccc21,0
OC1CCCCCCCCCCC1,13,184.322998046875,OC1CCCCCCCCCCC1,0
CCS(C)(=O)=O,6,108.16200256347656,CCS(C)(=O)=O,0
COC(=N)c1ccccn1,10,136.1540069580078,COC(=N)c1ccccn1,0
CCOC(=O)c1cccnc1,11,151.1649932861328,CCOC(=O)c1cccnc1,0
COc1nccs1,7,115.15699768066406,COc1nccs1,0
CC1(C)CC(=O)c2ccccc21,12,160.21600341796875,CC1(C)CC(=O)c2ccccc21,0
C[Si](C)(C)N1CCOC1=O,10,159.26100158691406,C[Si](C)(C)N1CCOC1=O,0
c1ccc(-c2nc3ccccc3o2)nc1,15,196.20899963378906,c1ccc(-c2nc3ccccc3o2)nc1,0
CS(C)(=O)=O,5,94.13500213623047,CS(C)(=O)=O,1
SCc1ccc(CS)cc1,10,170.302001953125,SCc1ccc(CS)cc1,0
O=C(Cl)c1cccc(C(=O)Cl)n1,12,204.01199340820312,O=C(Cl)c1cccc(C(=O)Cl)n1,0
Clc1cccc2nccnc12,11,164.59500122070312,Clc1cccc2nccnc12,0
Cc1ccccc1-n1cccn1,12,158.20399475097656,Cc1ccccc1-n1cccn1,0
N#C[Se]c1ccccc1,9,182.08399963378906,N#C[Se]c1ccccc1,0
c1cnc(-n2ccc3ccccc32)nc1,15,195.22500610351562,c1cnc(-n2ccc3ccccc32)nc1,0
CCCCCCn1c2ccsc2c2sccc21,17,263.4309997558594,CCCCCCn1c2ccsc2c2sccc21,0
C1=COc2ccccc2N1,10,133.14999389648438,C1=COc2ccccc2N1,0
Clc1cncc(-n2cccn2)n1,12,180.59800720214844,Clc1cncc(-n2cccn2)n1,0
CC(C)(C)c1ccc(N=C=S)cc1,13,191.2989959716797,CC(C)(C)c1ccc(N=C=S)cc1,0
CC1(C)COB(c2cccs2)OC1,13,196.0800018310547,CC1(C)COB(c2cccs2)OC1,0
CCc1cnccn1,8,108.14399719238281,CCc1cnccn1,0
O=c1cc(Cl)c2ccccc2o1,12,180.58999633789062,O=c1cc(Cl)c2ccccc2o1,0
O=C(Cl)N(c1ccccc1)c1ccccc1,16,231.6820068359375,O=C(Cl)N(c1ccccc1)c1ccccc1,0
C=CC1OCC2(CO1)COC(C=C)OC2,15,212.2449951171875,C=CC1OCC2(CO1)COC(C=C)OC2,0
CSCc1ccccc1,9,138.23500061035156,CSCc1ccccc1,0
O=C(Oc1ccccn1)Oc1ccccn1,16,216.1959991455078,O=C(Oc1ccccn1)Oc1ccccn1,0
O=Cc1csc2ccccc12,11,162.21299743652344,O=Cc1csc2ccccc12,0
CCOC(=O)C(NC(=O)OC(C)(C)C)C(=O)OCC,19,275.3009948730469,CCOC(=O)C(NC(=O)OC(C)(C)C)C(=O)OCC,0
FC(F)(F)c1cccc(CN=C=S)c1,14,217.21499633789062,FC(F)(F)c1cccc(CN=C=S)c1,0
C1=CCN(Cc2ccccc2)CC1,13,173.25900268554688,C1=CCN(Cc2ccccc2)CC1,0
CCOC(=O)/C=C(\C)N1CCCC1,13,183.25100708007812,CCOC(=O)/C=C(\C)N1CCCC1,1
CC(C)(C)OC(=O)n1cccn1,12,168.1959991455078,CC(C)(C)OC(=O)n1cccn1,0
CC1CCC2CC1C2(C)C,10,138.25399780273438,CC1CCC2CC1C2(C)C,0
c1cc2c(cn1)CCCC2,10,133.19400024414062,c1cc2c(cn1)CCCC2,0
c1ccc(C2=NCCO2)cc1,11,147.177001953125,c1ccc(C2=NCCO2)cc1,0
CS(=O)c1ccccc1,9,140.20700073242188,CS(=O)c1ccccc1,0
O=c1cccco1,7,96.08499908447266,O=c1cccco1,0
N#COc1ccccc1,9,119.12300109863281,N#COc1ccccc1,0
c1ccncc1,6,79.10199737548828,c1ccncc1,0
CC1SCCS1,6,120.24199676513672,CC1SCCS1,0
C[Si]1(C)CC[Si](C)(C)O1,9,160.36500549316406,C[Si]1(C)CC[Si](C)(C)O1,0
Fc1cccc2ccccc12,11,146.16400146484375,Fc1cccc2ccccc12,0
Cc1ccc(N=C=S)c(C)c1,11,163.2449951171875,Cc1ccc(N=C=S)c(C)c1,0
CC(=O)N1CCCCCC1=O,11,155.19700622558594,CC(=O)N1CCCCCC1=O,1
CC(C)C1OC(C(C)C)OC(C(C)C)O1,15,216.3209991455078,CC(C)C1OC(C(C)C)OC(C(C)C)O1,0
O=P1(N(CCCl)CCCl)NCCCO1,14,261.0889892578125,O=P1(N(CCCl)CCCl)NCCCO1,0
CN1c2ccccc2Sc2ccccc21,15,213.30499267578125,CN1c2ccccc2Sc2ccccc21,0
O=C1C=CC(=O)C(Cl)=C1,9,142.54100036621094,O=C1C=CC(=O)C(Cl)=C1,0
COC(=O)/C=C/c1ccncc1,12,163.17599487304688,COC(=O)/C=C/c1ccncc1,0
O=C1CC(COCc2ccccc2)C1,14,190.24200439453125,O=C1CC(COCc2ccccc2)C1,0
CCOC(=O)c1ccncn1,11,152.1529998779297,CCOC(=O)c1ccncn1,0
Cc1cn(C)c(=O)n(C)c1=O,11,154.16900634765625,Cc1cn(C)c(=O)n(C)c1=O,0
CC1CCCN1,6,85.1500015258789,CC1CCCN1,0
c1ccn2nnnc2c1,9,120.11499786376953,c1ccn2nnnc2c1,0
CC(C)(C)OC(=O)N1OC2C=CC1C2,14,197.23399353027344,CC(C)(C)OC(=O)N1OC2C=CC1C2,0
CC1=CC=CC(C)(C)CC1=O,11,150.2209930419922,CC1=CC=CC(C)(C)CC1=O,0
Clc1ccc2scnc2c1,10,169.63600158691406,Clc1ccc2scnc2c1,0
c1ccc(-c2ccncn2)cc1,12,156.18800354003906,c1ccc(-c2ccncn2)cc1,0
CN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3ccccc13)O2,25,328.4150085449219,CN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3ccccc13)O2,0
c1ccc(Cn2cccc2)cc1,12,157.21600341796875,c1ccc(Cn2cccc2)cc1,0
CC(=O)c1cnn(C)c1,9,124.14299774169922,CC(=O)c1cnn(C)c1,0
CCCCCCCCCCCCS(C)=O,15,232.43299865722656,CCCCCCCCCCCCS(C)=O,0
O=C(Cc1ccccc1)SSC(=O)Cc1ccccc1,20,302.4200134277344,O=C(Cc1ccccc1)SSC(=O)Cc1ccccc1,0
O=S(=O)(Cl)N1CCCCC1,10,183.66000366210938,O=S(=O)(Cl)N1CCCCC1,0
C[Si](C)(C)CCOCN1C(=O)Cc2cccnc21,18,264.4010009765625,C[Si](C)(C)CCOCN1C(=O)Cc2cccnc21,0
ClC12CC3CC(CC(C3)C1)C2,11,170.68299865722656,ClC12CC3CC(CC(C3)C1)C2,0
c1cncc(C2=NCCC2)c1,11,146.1929931640625,c1cncc(C2=NCCC2)c1,0
O=Cc1cc2ccccc2o1,11,146.14500427246094,O=Cc1cc2ccccc2o1,0
O=C(Cl)c1ccc2ccccc2c1,13,190.62899780273438,O=C(Cl)c1ccc2ccccc2c1,0
COC1=NC(C(C)C)C(OC)=NC1,13,184.23899841308594,COC1=NC(C(C)C)C(OC)=NC1,0
CCOC(=O)[C@@H]1CC=CN1C(=O)OC(C)(C)C,17,241.28700256347656,CCOC(=O)[C@@H]1CC=CN1C(=O)OC(C)(C)C,0
CC1OC(=O)C(C)OC1=O,10,144.12600708007812,CC1OC(=O)C(C)OC1=O,0
c1scc2c1SCCS2,9,174.31500244140625,c1scc2c1SCCS2,0
CC1(C)SC(C)(C)SC(C)(C)S1,12,222.44400024414062,CC1(C)SC(C)(C)SC(C)(C)S1,0
CC1(C)CC(Cl)=NO1,8,133.5780029296875,CC1(C)CC(Cl)=NO1,0
O=c1cccccc1,8,106.1240005493164,O=c1cccccc1,0
FC(F)(F)C1(c2ccccc2)N=N1,13,186.13600158691406,FC(F)(F)C1(c2ccccc2)N=N1,0
Cc1noc2ccccc12,10,133.14999389648438,Cc1noc2ccccc12,0
N#CC1=Cc2cc(Cl)ccc2OC1,13,191.61700439453125,N#CC1=Cc2cc(Cl)ccc2OC1,0
O=Cc1ncco1,7,97.072998046875,O=Cc1ncco1,0
O=S1(=O)OC[C@@H]2CCCN21,10,163.197998046875,O=S1(=O)OC[C@@H]2CCCN21,0
Clc1ccc2snnc2c1,10,170.62399291992188,Clc1ccc2snnc2c1,0
O=C1CCC2(CCC2)N1,9,125.1709976196289,O=C1CCC2(CCC2)N1,0
O=C1C=CN(C(=O)OCc2ccccc2)CC1,17,231.25100708007812,O=C1C=CN(C(=O)OCc2ccccc2)CC1,0
CN1COc2ccccc2C1,11,149.1929931640625,CN1COc2ccccc2C1,0
O=c1oc2ccccc2c2ccccc12,15,196.2050018310547,O=c1oc2ccccc2c2ccccc12,0
CC(C)(C)OC(=O)N1CC2(C1)CS(=O)(=O)C2,16,247.3159942626953,CC(C)(C)OC(=O)N1CC2(C1)CS(=O)(=O)C2,0
Clc1cc2nccnc2cn1,11,165.58299255371094,Clc1cc2nccnc2cn1,0
CC(=S)OCc1ccco1,10,156.20599365234375,CC(=S)OCc1ccco1,0
O=S(=O)(c1cc(F)cc(F)c1)C12CCC1C2,16,244.26199340820312,O=S(=O)(c1cc(F)cc(F)c1)C12CCC1C2,0
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,21,270.33099365234375,c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,0
O=C1c2cccnc2C(=O)N1Cc1ccccc1,18,238.24600219726562,O=C1c2cccnc2C(=O)N1Cc1ccccc1,0
S=C1CCCCCN1,8,129.22799682617188,S=C1CCCCCN1,0
CC(=O)CC#N,6,83.08999633789062,CC(=O)CC#N,1
COC(=O)C(C(=O)OC)c1ncccn1,15,210.18899536132812,COC(=O)C(C(=O)OC)c1ncccn1,0
CN1CCCNS1(=O)=O,9,150.2030029296875,CN1CCCNS1(=O)=O,0
O=S(=O)(Cl)N1CCCC1,9,169.63299560546875,O=S(=O)(Cl)N1CCCC1,0
Cc1ccc2c(c1)C(=O)OC2=O,12,162.1439971923828,Cc1ccc2c(c1)C(=O)OC2=O,0
O=C1CC(c2ccccc2)N1,11,147.177001953125,O=C1CC(c2ccccc2)N1,0
CC(=O)Cc1ccccn1,10,135.16600036621094,CC(=O)Cc1ccccn1,0
Cc1nnc(CCl)o1,8,132.5500030517578,Cc1nnc(CCl)o1,0
CC(=O)c1ccc2c(c1)CCC2,12,160.21600341796875,CC(=O)c1ccc2c(c1)CCC2,0
c1ccc2cnncc2c1,10,130.14999389648438,c1ccc2cnncc2c1,0
Cn1nc2ccccc2n1,10,133.1540069580078,Cn1nc2ccccc2n1,0
O=C(Cl)N1CCOCC1,9,149.57699584960938,O=C(Cl)N1CCOCC1,0
CCO[Si](CCCN1C=NCC1)(OCC)OCC,18,274.43701171875,CCO[Si](CCCN1C=NCC1)(OCC)OCC,0
Cc1ccc(COC(=O)C(=O)OCc2ccc(C)cc2)cc1,22,298.3380126953125,Cc1ccc(COC(=O)C(=O)OCc2ccc(C)cc2)cc1,0
O=C1CCc2c(Cl)cccc21,11,166.60699462890625,O=C1CCc2c(Cl)cccc21,0
O=NN1CCCC1,7,100.12100219726562,O=NN1CCCC1,1
COC(=O)c1coc(Cl)n1,10,161.54400634765625,COC(=O)c1coc(Cl)n1,0
O=S(=O)(F)c1ccccn1,10,161.15699768066406,O=S(=O)(F)c1ccccn1,0
COS(=O)c1ccccc1,10,156.20599365234375,COS(=O)c1ccccc1,0
BrC1COC1,5,136.9759979248047,BrC1COC1,0
ClC1CCOCC1,7,120.5790023803711,ClC1CCOCC1,0
Cc1ccc2cccnc2n1,11,144.177001953125,Cc1ccc2cccnc2n1,0
O=S(=O)(OC1=CCCCCC1)C(F)(F)F,15,244.23399353027344,O=S(=O)(OC1=CCCCCC1)C(F)(F)F,0
COP(=O)(CC(C)=O)OC,10,166.11300659179688,COP(=O)(CC(C)=O)OC,0
c1ccc(-n2nccn2)cc1,11,145.1649932861328,c1ccc(-n2nccn2)cc1,0
CC1=Nc2ccc(Cl)cc2C1(C)C,13,193.677001953125,CC1=Nc2ccc(Cl)cc2C1(C)C,0
CCn1ccnn1,7,97.12100219726562,CCn1ccnn1,0
COc1cccc(CSC#N)c1,12,179.24400329589844,COc1cccc(CSC#N)c1,0
COC(=O)C1CC2(CC(=O)C2)C1,12,168.19200134277344,COC(=O)C1CC2(CC(=O)C2)C1,0
C[C@H]1CCCNC1,7,99.177001953125,C[C@H]1CCCNC1,0
Clc1noc2ccccc12,10,153.5679931640625,Clc1noc2ccccc12,0
Fc1ccc2cccnc2c1F,12,165.14199829101562,Fc1ccc2cccnc2c1F,0
CCOC(=O)C1COC(C)(C)OC1,13,188.22300720214844,CCOC(=O)C1COC(C)(C)OC1,0
c1ccc(C2=NCCc3ccccc32)cc1,16,207.2760009765625,c1ccc(C2=NCCc3ccccc32)cc1,0
O=C1CCc2cccc(Br)c21,11,211.05799865722656,O=C1CCc2cccc(Br)c21,0
CC(C)(C)OC(=O)N1CC=CC1=O,13,183.20700073242188,CC(C)(C)OC(=O)N1CC=CC1=O,0
CC(C)(C)OC(=O)N1C2CCCC1CC(=O)C2,17,239.31500244140625,CC(C)(C)OC(=O)N1C2CCCC1CC(=O)C2,0
O=C1CC(Br)c2ccccc21,11,211.05799865722656,O=C1CC(Br)c2ccccc21,0
c1ccc(SSc2ccccn2)nc1,14,220.32200622558594,c1ccc(SSc2ccccn2)nc1,0
CC(C)=CBr,5,135.00399780273438,CC(C)=CBr,0
[O-][n+]1ccncc1,7,96.08899688720703,[O-][n+]1ccncc1,0
Cn1c(=S)oc2ccccc21,11,165.2169952392578,Cn1c(=S)oc2ccccc21,0
O=C1CCCN(Cc2ccccc2)CC1,15,203.28500366210938,O=C1CCCN(Cc2ccccc2)CC1,0
O=C1CCN(Cc2ccncc2)CC1,14,190.24600219726562,O=C1CCN(Cc2ccncc2)CC1,0
CCc1cccc2cccnc12,12,157.21600341796875,CCc1cccc2cccnc12,0
O=C(c1ccc(Br)cn1)N1CCCCC1,15,269.1419982910156,O=C(c1ccc(Br)cn1)N1CCCCC1,0
CN1CC(=O)N(C)C1=S,9,144.19900512695312,CN1CC(=O)N(C)C1=S,0
O=P(N1CCCC1)(N1CCCC1)N1CCCC1,17,257.3179931640625,O=P(N1CCCC1)(N1CCCC1)N1CCCC1,0
C1CC2(C1)CNC2,7,97.16100311279297,C1CC2(C1)CNC2,0
CCCn1cc(C=O)cn1,10,138.1699981689453,CCCn1cc(C=O)cn1,0
O=C(O)C1=COCCC1,9,128.1269989013672,O=C(O)C1=COCCC1,1
C1CCCNCCC1,8,113.2040023803711,C1CCCNCCC1,0
C1CCCOCC1,7,100.16100311279297,C1CCCOCC1,0
CCOC(OCC)c1ccco1,12,170.20799255371094,CCOC(OCC)c1ccco1,0
O=c1c(Cl)c(Cl)cnn1Cc1ccccc1,16,255.10400390625,O=c1c(Cl)c(Cl)cnn1Cc1ccccc1,0
c1ccc(Cn2ccc3cccnc32)cc1,16,208.26400756835938,c1ccc(Cn2ccc3cccnc32)cc1,0
Clc1ccc2c(c1)CC=C2,10,150.60800170898438,Clc1ccc2c(c1)CC=C2,0
CCP(CC)c1ccccc1,11,166.20399475097656,CCP(CC)c1ccccc1,0
O=CN1CCc2ccccc21,11,147.177001953125,O=CN1CCc2ccccc21,0
Brc1cnc(N2CCC2)nc1,11,214.0659942626953,Brc1cnc(N2CCC2)nc1,0
Cc1ccc(-c2nc3ccccc3s2)cc1,16,225.3159942626953,Cc1ccc(-c2nc3ccccc3s2)cc1,0
O=S1(=O)CCCCN1,8,135.18800354003906,O=S1(=O)CCCCN1,0
C1CNCOC1,6,87.12200164794922,C1CNCOC1,0
Cn1ncc2ccccc21,10,132.16600036621094,Cn1ncc2ccccc21,0
CCn1c2ccccc2c2cc(C(C)=O)ccc21,18,237.302001953125,CCn1c2ccccc2c2cc(C(C)=O)ccc21,0
O=C1CCCC2CC12,8,110.15599822998047,O=C1CCCC2CC12,0
c1ccc2c(c1)Nc1ccccc1O2,14,183.2100067138672,c1ccc2c(c1)Nc1ccccc1O2,0
c1cnc2nccnc2c1,10,131.13800048828125,c1cnc2nccnc2c1,0
Cn1c2ccccc2c2ccncc21,14,182.2259979248047,Cn1c2ccccc2c2ccncc21,0
CC(C)(C)OC(=O)N1CCn2ccnc2C1,16,223.2760009765625,CC(C)(C)OC(=O)N1CCn2ccnc2C1,0
C1=C(c2ccccc2)CCNC1,12,159.23199462890625,C1=C(c2ccccc2)CCNC1,0
O=C1CCCS1,6,102.15799713134766,O=C1CCCS1,0
C[Si](C)(C)c1nccs1,9,157.31399536132812,C[Si](C)(C)c1nccs1,0
Cc1ccc(S(N)=O)cc1,10,155.2220001220703,Cc1ccc(S(N)=O)cc1,0
S=C1N[C@@H](Cc2ccccc2)CO1,13,193.27099609375,S=C1N[C@@H](Cc2ccccc2)CO1,0
c1ccc(C[C@H]2CN2)cc1,10,133.19400024414062,c1ccc(C[C@H]2CN2)cc1,0
Cc1coc2ccccc12,10,132.16200256347656,Cc1coc2ccccc12,0
Brc1ncns1,6,165.01499938964844,Brc1ncns1,0
Fc1ccc(Br)cc1Cc1cc2ccccc2s1,18,321.2139892578125,Fc1ccc(Br)cc1Cc1cc2ccccc2s1,0
CC(C)[C@@H]1COC(=S)N1,9,145.2270050048828,CC(C)[C@@H]1COC(=S)N1,0
O=C1c2ccccc2C(=O)N1CBr,13,240.05599975585938,O=C1c2ccccc2C(=O)N1CBr,0
CCc1nc2ccccc2n1-c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,26,348.2550048828125,CCc1nc2ccccc2n1-c1ccc(B2OC(C)(C)C(C)(C)O2)cc1,0
COc1ccc(Cc2nccc3ccccc23)cc1,19,249.31300354003906,COc1ccc(Cc2nccc3ccccc23)cc1,0
O=Cc1ccc2cccnc2c1,12,157.1719970703125,O=Cc1ccc2cccnc2c1,0
O=C1CC2CC2C1,7,96.12899780273438,O=C1CC2CC2C1,0
O=C1CCCC2(CCC2)C1,10,138.2100067138672,O=C1CCCC2(CCC2)C1,0
CCOC(=O)c1cnns1,10,158.1820068359375,CCOC(=O)c1cnns1,0
C1CC2(CN1)OCCO2,9,129.15899658203125,C1CC2(CN1)OCCO2,0
BrC1CC/C=CCCC1,9,189.0959930419922,BrC1CCC=CCCC1,0
CC(C)(C)OC(=O)N1CC2(CC(=O)CO2)C1,16,227.25999450683594,CC(C)(C)OC(=O)N1CC2(CC(=O)CO2)C1,0
S=C1CCCCC1,7,114.21299743652344,S=C1CCCCC1,0
O=C1CCCCN1c1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,26,355.43798828125,O=C1CCCCN1c1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,0
Clc1nncs1,6,120.56400299072266,Clc1nncs1,0
c1ccc(Cc2ncc[nH]2)cc1,12,158.20399475097656,c1ccc(Cc2ncc[nH]2)cc1,0
CCc1ccc2cc3ccccc3cc2c1,16,206.28799438476562,CCc1ccc2cc3ccccc3cc2c1,0
O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,24,334.3999938964844,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,0
O=Cc1ccc2c(c1)c1ccccc1n2Cc1ccccc1,22,285.34600830078125,O=Cc1ccc2c(c1)c1ccccc1n2Cc1ccccc1,0
N#CC(C#N)=Cc1cccs1,11,160.2010040283203,N#CC(C#N)=Cc1cccs1,0
NNC(=O)c1ccccc1,10,136.1540069580078,NNC(=O)c1ccccc1,0
CC(C)(C)OC(=O)N1CCC2(CC1)OCCc1ccsc12,21,309.4309997558594,CC(C)(C)OC(=O)N1CCC2(CC1)OCCc1ccsc12,0
CC1(C)COB(c2cccc3ccccc23)OC1,18,240.11099243164062,CC1(C)COB(c2cccc3ccccc23)OC1,0
OB1OCCc2ccccc21,11,147.97000122070312,OB1OCCc2ccccc21,0
CC(C)(C)OC(=O)N1CC2(CCNCC2)C1,16,226.32000732421875,CC(C)(C)OC(=O)N1CC2(CCNCC2)C1,0
Cn1cnnc1,6,83.09400177001953,Cn1cnnc1,0
CN1C(=O)CCC1=O,8,113.11599731445312,CN1C(=O)CCC1=O,0
O=c1ccc2ccccc2o1,11,146.14500427246094,O=c1ccc2ccccc2o1,0
Clc1nccs1,6,119.57599639892578,Clc1nccs1,0
C=CCc1ccccc1,9,118.17900085449219,C=CCc1ccccc1,0
BrC1CCOCC1,7,165.02999877929688,BrC1CCOCC1,0
O=C1COCC(=O)O1,8,116.0719985961914,O=C1COCC(=O)O1,0
Sc1nc2ccccc2o1,10,151.19000244140625,Sc1nc2ccccc2o1,0
CC1(C)C(=O)N(I)C(=O)N1I,11,379.9230041503906,CC1(C)C(=O)N(I)C(=O)N1I,0
O=c1ccc(-c2ccccn2)c[nH]1,13,172.18699645996094,O=c1ccc(-c2ccccn2)c[nH]1,0
CC1C(=O)CCC1=O,8,112.12799835205078,CC1C(=O)CCC1=O,0
Cc1ccc(CN)cc1,9,121.18299865722656,Cc1ccc(CN)cc1,1
Sc1nncs1,6,118.18599700927734,Sc1nncs1,0
CC(C)(C)OC(=O)N1CCOS1(=O)=O,14,223.25,CC(C)(C)OC(=O)N1CCOS1(=O)=O,0
O=C(O)c1ccc(=O)oc1,10,140.093994140625,O=C(O)c1ccc(=O)oc1,0
Cc1ccc(S(=O)(=O)N2CC(=O)C2)cc1,15,225.2689971923828,Cc1ccc(S(=O)(=O)N2CC(=O)C2)cc1,0
O=C1CCc2cc3c(cc21)OCO3,13,176.17100524902344,O=C1CCc2cc3c(cc21)OCO3,0
Cc1cc(=O)n(C2CCCC2)c2nc(Cl)ncc12,18,263.7279968261719,Cc1cc(=O)n(C2CCCC2)c2nc(Cl)ncc12,0
Cc1cccc2c1C(=O)OC2=O,12,162.1439971923828,Cc1cccc2c1C(=O)OC2=O,0
Cn1ccc(=O)c2ccccc21,12,159.18800354003906,Cn1ccc(=O)c2ccccc21,0
S=C1N[C@H](c2ccccc2)CO1,12,179.24400329589844,S=C1N[C@H](c2ccccc2)CO1,0
Cc1nc(C=O)cs1,8,127.16799926757812,Cc1nc(C=O)cs1,0
CN1CC=CCC1.Cl,8,133.6219940185547,CN1CC=CCC1.Cl,0
c1ccc(-c2ccsc2)nc1,11,161.22900390625,c1ccc(-c2ccsc2)nc1,0
CC(C)(C)OC(=O)N1C(=O)Cc2ccccc21,17,233.26699829101562,CC(C)(C)OC(=O)N1C(=O)Cc2ccccc21,0
c1ccc([As](c2ccccc2)c2ccccc2)cc1,19,306.239990234375,c1ccc([As](c2ccccc2)c2ccccc2)cc1,0
C[Si]1(C)c2ccccc2-c2ccccc21,15,210.3520050048828,C[Si]1(C)c2ccccc2-c2ccccc21,0
CN1C(=O)CSC1=O,8,131.156005859375,CN1C(=O)CSC1=O,0
Cl[Si]1(Cl)CCCCC1,8,169.1269989013672,Cl[Si]1(Cl)CCCCC1,0
O=C1C=CCCN1,7,97.11699676513672,O=C1C=CCCN1,0
CC(C)(C)OC(=O)N1CCC2(CC1)COC2,16,227.3040008544922,CC(C)(C)OC(=O)N1CCC2(CC1)COC2,0
CC(C)(C)OC(=O)N1CC2(CCC(=O)C2)C1,16,225.28799438476562,CC(C)(C)OC(=O)N1CC2(CCC(=O)C2)C1,0
Ic1ccc2c(c1)Cc1ccccc1-2,14,292.1189880371094,Ic1ccc2c(c1)Cc1ccccc1-2,0
Cn1ccc2ccccc2c1=O,12,159.18800354003906,Cn1ccc2ccccc2c1=O,0
O=S1(=O)C=CCC1,7,118.15699768066406,O=S1(=O)C=CCC1,0
O=C1CCCn2nccc21,10,136.1540069580078,O=C1CCCn2nccc21,0
O=C1NC(=O)C2CC12,8,111.0999984741211,O=C1NC(=O)C2CC12,0
C[Si](C)(C)n1c2ccccc2c2ccccc21,17,239.3939971923828,C[Si](C)(C)n1c2ccccc2c2ccccc21,0
CC(C)(C)OC(=O)N1CCC2(CCO2)CC1,16,227.3040008544922,CC(C)(C)OC(=O)N1CCC2(CCO2)CC1,0
c1c2c(cc3c1CCCC3)CCCC2,14,186.29800415039062,c1c2c(cc3c1CCCC3)CCCC2,0
Clc1cnc2ccccn12,10,152.58399963378906,Clc1cnc2ccccn12,0
N#CC1=Cc2ccccc2OC1,12,157.1719970703125,N#CC1=Cc2ccccc2OC1,0
c1ccc(-c2ncccn2)cc1,12,156.18800354003906,c1ccc(-c2ncccn2)cc1,0
CCOC(=O)C1=NN=C(C)C1,11,154.16900634765625,CCOC(=O)C1=NN=C(C)C1,0
c1nc2c[nH]cnc-2n1,9,120.11499786376953,c1nc2c[nH]cnc-2n1,0
Oc1cccc2scnc12,10,151.19000244140625,Oc1cccc2scnc12,0
CS(=O)(=O)n1nnc2ccccc21,13,197.218994140625,CS(=O)(=O)n1nnc2ccccc21,0
O=c1[nH]cnc2ccncc12,11,147.13699340820312,O=c1[nH]cnc2ccncc12,0
Cc1ncnc2nc[nH]c12,10,134.14199829101562,Cc1ncnc2nc[nH]c12,0
O=c1[nH]cnc2cccnc12,11,147.13699340820312,O=c1[nH]cnc2cccnc12,0
c1ccc2c(c1)[nH]c1c3ccccc3[nH]c21,16,206.2480010986328,c1ccc2c(c1)[nH]c1c3ccccc3[nH]c21,0
Clc1nccc2nccnc12,11,165.58299255371094,Clc1nccc2nccnc12,0
O=S(O)c1ccc(Cl)cc1,10,176.62399291992188,O=S(O)c1ccc(Cl)cc1,0
CN1CC(=O)OC1=O,8,115.08799743652344,CN1CC(=O)OC1=O,0
O=Cc1c[nH]c(Br)c1,8,173.9969940185547,O=Cc1c[nH]c(Br)c1,0
Cc1ccc2[nH]c3ccccc3c2c1,14,181.23800659179688,Cc1ccc2[nH]c3ccccc3c2c1,0
ClC[N+]12CCN(CC1)CC2.[Cl-],11,197.10899353027344,ClC[N+]12CCN(CC1)CC2.[Cl-],0
Cc1ccc2c(=O)[nH]ccc2c1,12,159.18800354003906,Cc1ccc2c(=O)[nH]ccc2c1,0
Clc1nnc(Cl)nn1,8,150.95599365234375,Clc1nnc(Cl)nn1,0
O=c1[nH]c2c(c(=O)[nH]1)CCC2,11,152.1529998779297,O=c1[nH]c2c(c(=O)[nH]1)CCC2,0
COc1ccc2c(c1)Nc1ccccc1S2,16,229.3040008544922,COc1ccc2c(c1)Nc1ccccc1S2,0
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,17,242.66099548339844,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,0
FC(F)=C(F)F,6,100.01399993896484,FC(F)=C(F)F,0
C1=CSC(=C2SC=CS2)S1,10,204.36599731445312,C1=CSC(=C2SC=CS2)S1,0
